sent_id,DOsentence,PDsentence,realized_construction,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,bert_ratio,lstm-large_ratio
323,It gave you the strength,It gave the strength to you,DO,1.9140968322753906,1.3996307849884033,5.346259236335754,7.023216009140015,8.298601672053337,2.4084941148757935
324,Bob gave them a bike,Bob gave a bike to them,DO,4.509492874145508,8.858192801475525,6.90305757522583,6.476700067520142,3.4426614195108414,10.505858063697815
325,Michael gave the management that information,Michael gave that information to the management,PD,2.2422046661376953,-7.484051287174225,1.1733909845352173,-0.9986073970794678,-6.583714532433078,1.7085754871368408
326,Michael gave us Monday off rather than Friday,Michael gave Monday off rather than Friday to us,DO,3.908905029296875,2.2438066070899367,12.551316380500793,14.019244372844696,7.708886118605733,16.28799879550934
327,Michael gave you a chance to feel like you're a part of a group or the organization and that you're heard,Michael gave a chance to feel like you're a part of a group or the organization and that you're heard to you,DO,3.6865463256835938,12.784183293581009,15.946310261962935,17.509893955197185,18.850378007732616,10.100090648978949
328,John gave us a monthly meeting,John gave a monthly meeting to us,DO,2.2968578338623047,1.044123649597168,6.287586569786072,4.1814045906066895,3.578050449490547,6.814816951751709
329,Linda did not show me anything,Linda did not show anything to me,DO,1.0675697326660156,-0.506975531578064,3.722257137298584,2.41471529006958,2.043272514361888,9.302477359771729
330,Maria gave the local school authority,Maria gave authority to the local school,PD,-0.056072235107421875,-2.3421443104743958,0.23934966325759888,0.16264492273330688,-1.462692342698574,3.4038231670856476
331,Linda gave me it,Linda gave it to me,PD,1.2497787475585938,-1.3439141511917114,-1.6172542870044708,-2.1220972537994385,-7.932876805018168,-5.0262240171432495
332,Alice taught them something,Alice taught something to them,DO,4.238847732543945,4.73592221736908,5.363771319389343,4.189718246459961,3.3816431537270546,3.9299175143241882
333,Alice did not pay music much attention,Alice did not pay much attention to music,PD,-4.515235900878906,-13.234706476330757,-7.9582598358392715,-5.895837068557739,-11.668407773773652,-12.339867353439331
334,Mary taught your child everything they need to know,Mary taught everything they need to know to your child,DO,-1.6854934692382812,1.611676275730133,13.08629260957241,9.341789551079273,11.582040103459804,5.325456082820892
335,You taught them the way you want them to be and the things that are important to you,You taught the way you want them to be and the things that are important to you to them,DO,3.836872100830078,5.2233885526657104,11.526368767023087,9.822548851370811,7.078270064468597,23.618657559156418
336,It gave you some relief,It gave some relief to you,DO,2.1865978240966797,2.0485165119171143,4.940420508384705,3.971342086791992,7.42688824236393,8.57130491733551
337,They sent each other files,They sent files to each other,PD,3.709352493286133,6.037737190723419,1.930512249469757,-0.41296209394931793,-5.987917268415913,2.1345968656241894
338,They sent each other mail messages,They sent mail messages to each other,PD,-0.044277191162109375,-0.09487617015838623,2.0659386962652206,0.23983889818191528,-2.044343507179292,0.2802099511027336
339,Linda gave you some idea of where I'm at,Linda gave some idea of where I'm at to you,DO,3.0836830139160156,11.360319972038269,10.964962631464005,10.795915067195892,13.539140520901128,17.707124561071396
340,Linda paid him like sixteen million,Linda paid like sixteen million to him,DO,3.606189727783203,5.307387113571167,2.2576149702072144,4.219560980796814,0.5663717985153198,8.551531910896301
341,Bob paid him ten million dollars,Bob paid ten million dollars to him,DO,0.4314765930175781,-1.763373076915741,3.7974156737327576,4.232297033071518,2.206235494464636,0.6381719708442688
342,It never gave him an interest in it other than using it more as or less like a word processing machine,It never gave an interest in it other than using it more as or less like a word processing machine to him,DO,6.961750030517578,5.901588941924274,13.255224157124758,13.41714796796441,14.383562571601942,17.466258628293872
343,Mary gave you a little seedling to plant,Mary gave a little seedling to plant to you,DO,3.577362060546875,5.630139350891113,10.482275128364563,12.402699947357178,17.721269227564335,8.774967193603516
344,Linda gave it a chance,Linda gave a chance to it,DO,1.7960186004638672,4.238047957420349,8.699749112129211,7.467476010322571,16.36495318263769,13.97391653060913
345,Linda taught you the whole thing,Linda taught the whole thing to you,DO,0.05571937561035156,-2.390790581703186,0.5464526414871216,4.255768895149231,-1.730927474796772,9.22422456741333
346,Alice gave them due process,Alice gave due process to them,DO,1.7856006622314453,-3.255466938018799,4.082573443651199,2.854060858488083,1.4296576138585806,4.215189218521118
347,Linda gave you shelter and everything,Linda gave shelter and everything to you,DO,1.8325481414794922,2.7774118185043335,3.862059235572815,4.188358187675476,3.3990080505609512,6.954832494258881
348,Linda gave me a break,Linda gave a break to me,DO,2.9892024993896484,5.024414539337158,4.663983643054962,6.897783994674683,6.921410014852881,9.132750153541565
349,Maria taught these kids the basics,Maria taught the basics to these kids,DO,1.8204498291015625,-0.3590586185455322,3.749198317527771,1.266621708869934,1.7336433250457048,9.320616722106934
350,Mary gave it a little push,Mary gave a little push to it,DO,6.646354675292969,8.905780553817749,6.4113075733184814,2.0009270906448364,6.913860831409693,7.698377728462219
351,Michael told you some of the horror stories that the male populace have done to the women,Michael told some of the horror stories that the male populace have done to the women to you,DO,2.5348434448242188,5.385892808437347,6.94224675744772,8.417813770473003,14.230817096307874,8.035692036151886
352,Mary brought you it,Mary brought it to you,PD,0.09612846374511719,-3.931633472442627,-1.119144320487976,-0.9819321632385254,-4.404022693634033,-15.574105858802795
353,Linda mailed you that,Linda mailed that to you,PD,2.4532299041748047,-1.4924403429031372,4.491124153137207,0.9833571910858154,-0.9025743785314262,-7.36203408241272
354,John owed the family a responsibility,John owed a responsibility to the family,DO,1.5222625732421875,1.1454628705978394,-1.2727326154708862,-0.9802178144454956,3.1593071073293686,-1.499352365732193
355,Bob gave me it,Bob gave it to me,PD,1.2497806549072266,-2.241876244544983,-1.4452721178531647,-3.2224416732788086,-6.084491008106852,-7.481940448284149
356,John handed you something,John handed something to you,PD,2.5447235107421875,-2.5314452052116394,4.365361988544464,2.785622000694275,4.084831049200147,6.4243868589401245
357,Maria showed them a credit card,Maria showed a credit card to them,DO,-0.1308460235595703,-1.9196007251739502,5.3618931621313095,3.9754739850759506,0.38792654499411583,9.83072304725647
358,Juan gave someone a credit card like a normal credit card like a visa or something,Juan gave a credit card like a normal credit card like a visa or something to someone,DO,0.10641098022460938,7.752127826213837,5.657004084438086,9.564213996753097,3.0918664587661624,0.09905877243727446
359,John gave you an itemized bill,John gave an itemized bill to you,DO,3.203327178955078,4.596500754356384,5.87036406993866,4.510656416416168,2.4157886058092117,4.038138508796692
360,Linda sent you things,Linda sent things to you,DO,3.900094985961914,0.9163904190063477,0.9776003360748291,1.6492178440093994,4.339751660823822,0.03237771987915039
361,We gave him something to amuse him while there,We gave something to amuse him while there to him,DO,5.712612152099609,14.580883860588074,14.221964836120605,14.885257840156555,25.698182525113225,22.563007280230522
362,Alice gave them a bath,Alice gave a bath to them,DO,4.923786163330078,8.159857153892517,6.936622738838196,5.926144957542419,3.03586820140481,3.829299747943878
363,Maria gave me a clock kit,Maria gave a clock kit to me,DO,6.223262786865234,7.92714524269104,6.3113789558410645,7.140165150165558,-1.2595903929322958,11.836942791938782
364,Bob gave me that,Bob gave that to me,DO,4.045909881591797,5.14887809753418,5.56520402431488,-0.9333009421825409,-3.97835540631786,7.066919684410095
365,Bob gave me a shopping list of things I needed to get done,Bob gave a shopping list of things I needed to get done to me,DO,4.150768280029297,10.176897943019867,14.753798484802246,13.639580070972443,18.726049006014364,15.534718453884125
366,Juan gave it a try,Juan gave a try to it,DO,3.4477710723876953,8.102715253829956,10.484959244728088,13.200764298439026,13.899784080684185,11.590007960796356
367,Bob never gave me any problems,Bob never gave any problems to me,DO,2.5827693939208984,6.763020992279053,6.0340354442596436,6.710835576057434,5.090153403580189,8.04595422744751
368,I would bet you anything,I would bet anything to you,DO,4.465749740600586,4.055813789367676,7.477813959121704,6.8748650550842285,4.494536833837628,12.91562807559967
369,It cost you eighty-five dollars,It cost eighty-five dollars to you,DO,4.00248908996582,-0.42095744609832764,4.110124707221985,6.452075719833374,8.266933905164478,18.84739053249359
370,Michael took a mechanic it,Michael took it to a mechanic,PD,-0.8276100158691406,-10.614086747169495,-2.4521615505218506,-3.6935535669326782,-18.07512593269348,-16.891125321388245
371,Juan gave me such little trouble,Juan gave such little trouble to me,DO,3.3787841796875,0.7006106376647949,7.14752995967865,5.4400646686553955,2.1519569158554077,10.057875275611877
372,Maria charged me thirty dollars,Maria charged thirty dollars to me,DO,3.0777626037597656,-2.6735358238220215,3.862208366394043,6.593117356300354,4.707711637020111,6.194197297096252
373,John charged me thirty dollars,John charged thirty dollars to me,DO,3.0777626037597656,-4.939643740653992,3.7599120140075684,6.393251895904541,3.203563928604126,5.388661026954651
374,Alice gave me this cock and bull story that because there was a turbo charger on the car they had to prime the turbine with the oil,Alice gave this cock and bull story that because there was a turbo charger on the car they had to prime the turbine with the oil to me,DO,3.0697479248046875,1.7255180478096008,12.852728009223938,17.27516609430313,12.374878337897826,13.002808153629303
375,Mary mailed American Express a check,Mary mailed a check to American Express,PD,0.47252655029296875,-3.2324410676956177,-2.254325211048126,-0.1717902421951294,-6.052089869976044,-18.139979422092438
376,Mary sent them several hundred dollars,Mary sent several hundred dollars to them,DO,0.7950325012207031,0.592254638671875,3.2641791105270386,1.9928980767726898,0.4661506414413452,-3.015039086341858
377,It cost them ten thousand dollars,It cost ten thousand dollars to them,DO,-0.25052452087402344,-1.0147833228111267,8.183984637260437,7.603294849395752,3.565700925886631,15.162845015525818
378,Bob gave them all this equipment,Bob gave all this equipment to them,DO,4.288600921630859,5.0069146156311035,5.066306114196777,6.324012458324432,-2.6634002863429487,4.204895615577698
379,Linda gave people tanks and equipment,Linda gave tanks and equipment to people,DO,1.701812744140625,-1.2549704313278198,0.2936231642961502,-0.1811670958995819,-5.470507116988301,5.532548755407333
380,Linda gave you some strokes there that you may not get otherwise,Linda gave some strokes there that you may not get otherwise to you,DO,4.177402496337891,13.360689282417297,10.189195215702057,12.606558710336685,18.442083401139826,15.168488562107086
381,We took our tax person our taxes,We took our taxes to our tax person,PD,-0.64666748046875,-4.232545614242554,-3.1778039932250977,-4.121702075004578,-1.4544601291418076,-13.408370018005371
382,Juan showed me a paper that he had just handed in,Juan showed a paper that he had just handed in to me,DO,0.9570655822753906,-2.3942445516586304,7.714715003967285,10.20807558298111,-3.2854051194153726,2.558326244354248
383,Linda gave him an F,Linda gave an F to him,DO,7.873699188232422,-9.227971732616425,4.590782403945923,6.620816707611084,15.505115687847137,10.536252796649933
384,Mary gave them an F,Mary gave an F to them,DO,7.18212890625,-9.670494675636292,4.198690295219421,3.686108350753784,10.462640762329102,0.7949434518814087
385,Juan taught them these basic skills,Juan taught these basic skills to them,DO,2.3406448364257812,-3.4832910299301147,3.574592709541321,2.0575276017189026,-0.030029814690351486,8.884952783584595
386,Juan fed a dog chocolate,Juan fed chocolate to a dog,PD,4.901727676391602,6.6451791524887085,-0.6922397613525391,-2.1419724225997925,-15.758128082379699,15.806888461112976
387,Linda fed my dog chocolate,Linda fed chocolate to my dog,DO,2.699502944946289,7.121921420097351,2.076158285140991,2.464744210243225,-3.8075958639383316,6.526693224906921
389,Juan gave me one,Juan gave one to me,PD,2.919179916381836,3.664715528488159,4.108500719070435,1.1420179605484009,-1.0359235620126128,5.808621644973755
390,Juan charged you fifteen or twenty dollars,Juan charged fifteen or twenty dollars to you,DO,1.0075607299804688,-4.999219655990601,3.464297592639923,5.08619886636734,-0.15628884732723236,8.767924517393112
391,Alice gave you one,Alice gave one to you,DO,2.4509429931640625,2.3240394592285156,4.823136925697327,0.9637794494628906,-0.7383389510214329,0.2271411418914795
392,Maria paid that real close attention,Maria paid real close attention to that,PD,1.0540847778320312,-3.4119655191898346,-5.06142318341881,-1.2664611712098122,-11.33634918462485,-12.091805458068848
393,Michael paid us too much,Michael paid too much to us,DO,-1.8003311157226562,-8.796172469854355,6.860234573483467,6.517381019890308,0.3024313747882843,5.353274971246719
394,Michael offered them a meal,Michael offered a meal to them,DO,4.447114944458008,4.553043961524963,3.8688852787017822,3.8850762844085693,3.3875764459371567,1.980888843536377
395,Juan gave you more exercise,Juan gave more exercise to you,DO,5.659854888916016,3.0867651104927063,7.050737977027893,5.272655725479126,5.422648251056671,9.102317333221436
396,Linda gave the employees time off during the day,Linda gave time off during the day to the employees,DO,0.71929931640625,-2.555400550365448,6.53643262386322,6.022677004337311,1.2555404724553227,12.53188019990921
397,Maria gave you a hint,Maria gave a hint to you,DO,1.919393539428711,4.209924101829529,5.814027547836304,9.238146424293518,3.2650030851364136,8.130621910095215
398,Linda gave me it,Linda gave it to me,PD,1.2497787475585938,-1.3439141511917114,-1.6172542870044708,-2.1220972537994385,-7.932876805018168,-5.0262240171432495
399,They gave you one-shot money,They gave one-shot money to you,DO,3.7764892578125,0.5629798173904419,5.0993572473526,3.4553052186965942,3.612619988620281,10.683605194091797
401,Maria sold businesses telephone systems,Maria sold telephone systems to businesses,PD,-0.8570308685302734,-9.335253596305847,-2.6537769436836243,-4.869829297065735,-10.41124477609992,-7.728022813796997
402,Maria gave us ten minutes,Maria gave ten minutes to us,DO,1.8994312286376953,0.12222450971603394,5.4358726143836975,2.4889432191848755,12.373250782489777,11.289809703826904
403,Maria gave her the checkbook,Maria gave the checkbook to her,DO,8.534646987915039,2.9365580081939697,1.301917552947998,5.478891730308533,-0.3051963532343507,10.749621748924255
404,They sent their customers this,They sent this to their customers,PD,1.2471065521240234,-1.6053693294525146,-2.932979106903076,-0.7564162015914917,-3.407873213291168,-0.03015446662902832
405,We gave kids who we thought were worthy two five hundred dollar scholarships,We gave two five hundred dollar scholarships to kids who we thought were worthy,PD,-1.7207603454589844,-7.438264489173889,-9.538413882255554,-11.348541408777237,-13.698164213448763,-23.408013463020325
406,Juan paid him a lot of money,Juan paid a lot of money to him,DO,0.7282485961914062,-0.3457917273044586,2.2997711300849915,3.541247136890888,3.420337534684222,-1.3913127183914185
408,Bob gave you an arm band,Bob gave an arm band to you,DO,0.5491123199462891,6.106879115104675,5.303999364376068,8.437847137451172,2.57442694529891,13.37317681312561
409,Alice wrote congressmen letters,Alice wrote letters to congressmen,PD,-2.0592498779296875,-12.318498134613037,-5.2186212837696075,-5.595997333526611,-7.875599166378379,-13.84988534450531
410,Maria showed you things,Maria showed things to you,DO,2.7631778717041016,2.330154776573181,5.0435943603515625,2.6137821674346924,4.2538774982094765,4.424909830093384
411,They gave government employees the average number of holidays as private industry,They gave the average number of holidays as private industry to government employees,DO,-1.2616920471191406,-0.8134476877748966,1.7040459793061018,1.1419690530747175,8.923170465976,-3.030230797827244
412,Alice gave the guys the power and the material,Alice gave the power and the material to the guys,DO,-1.2905235290527344,-3.0730737447738647,3.564806342124939,-0.570260763168335,1.3681744979694486,3.7721941471099854
413,Michael sent them all that,Michael sent all that to them,DO,3.806896209716797,5.029736757278442,2.9468576908111572,2.2288018465042114,-5.867042049765587,-0.8576983213424683
414,Mary gave us demos,Mary gave demos to us,DO,5.1185302734375,6.875381231307983,3.7048845291137695,4.831891059875488,2.334716871380806,4.065860271453857
415,John sent him the disk,John sent the disk to him,DO,3.6559791564941406,6.636338651180267,1.6996066570281982,3.6785892248153687,1.823223054409027,-7.928184628486633
416,Michael gave it a bit of a different consistency,Michael gave a bit of a different consistency to it,DO,7.555595397949219,13.06559769809246,4.7847138196229935,3.577212482690811,3.237437667325139,7.167160302400589
417,It cost you probably two dollars,It cost probably two dollars to you,DO,4.089540481567383,-2.447742462158203,6.526306986808777,4.4888328313827515,12.112744525074959,9.345516204833984
418,They gave us a state income tax,They gave a state income tax to us,DO,-0.11770439147949219,-1.9737555980682373,6.426791928708553,8.006480611860752,6.860595159232616,11.347470257431269
419,Michael sent all those servicemen letters,Michael sent letters to all those servicemen,PD,-3.8768672943115234,-8.31423008441925,-1.0501332879066467,-0.800831601023674,-14.842961504124105,-6.43749326467514
420,Maria gave us money,Maria gave money to us,DO,1.4665546417236328,-0.04540330171585083,3.5550651252269745,4.5177192986011505,3.698197776451707,7.132103085517883
421,Michael paid the smaller ones our money,Michael paid our money to the smaller ones,PD,0.9698829650878906,-5.854920148849487,-1.1560097932815552,2.905787229537964,1.001877747476101,-4.414331912994385
422,It cost you a hundred fifty dollars,It cost a hundred fifty dollars to you,DO,2.2298660278320312,-3.471494436264038,4.135573625564575,4.830697655677795,9.231464117765427,11.202880024909973
423,Alice gave him a license,Alice gave a license to him,DO,4.029621124267578,6.055513381958008,4.737442910671234,5.105882406234741,-2.1410950794816017,4.555004298686981
424,John gave everybody a number,John gave a number to everybody,DO,0.7988357543945312,0.23227190971374512,1.5721222758293152,1.984277606010437,0.5303542613983154,5.664332270622253
425,Alice sold me your pistol,Alice sold your pistol to me,PD,3.3370895385742188,0.008075237274169922,1.1547085046768188,-0.6006207466125488,5.373916208744049,-1.8613693714141846
426,Michael would not give the supporting actresses either one,Michael would not give either one to the supporting actresses,DO,2.3280868530273438,-5.442097425460815,-1.883347749710083,-0.5236883163452148,3.922733783721924,0.43579065799713135
427,John paid network TV attention,John paid attention to network TV,PD,0.37143516540527344,-3.253749668598175,-3.7376311123371124,-9.06073248386383,-17.721417516469955,-6.183703362941742
428,John sent us a little booklet,John sent a little booklet to us,DO,5.704948425292969,5.111317038536072,5.169036269187927,4.4406116008758545,-0.1558448076248169,6.729079842567444
429,Michael gave the kids it,Michael gave it to the kids,PD,-0.19823074340820312,-6.556432604789734,-4.251094579696655,-2.5755409002304077,-11.138187159434892,-2.2025439739227295
430,Michael sold them it,Michael sold it to them,PD,0.7787094116210938,-2.5866305828094482,-0.9815661907196045,-2.9148917198181152,-9.25644107721746,-6.728652000427246
431,It cost you practically nothing,It cost practically nothing to you,DO,1.7589454650878906,-4.764950394630432,5.785623878240585,4.13620749861002,9.35208049416542,7.6516509130597115
432,Maria sent TI temporaries,Maria sent temporaries to TI,PD,4.558437347412109,-12.271719694137573,0.16671860218048096,0.2697014808654785,-6.418760508298874,4.514662981033325
433,It gave me a lot of walking,It gave a lot of walking to me,DO,6.92323112487793,12.45815596729517,4.675378255546093,7.223490349948406,12.192908115597675,8.279618591070175
434,It gave you some perspective,It gave some perspective to you,DO,2.945291519165039,4.0907405614852905,6.522063255310059,5.506371021270752,5.944991201162338,8.837447762489319
435,John gave me it,John gave it to me,PD,1.2497787475585938,-3.376211643218994,-1.9358418583869934,-3.119502544403076,-7.4818695482681505,-2.1750259399414062
436,Michael gave me it,Michael gave it to me,PD,1.2497806549072266,-3.3590173721313477,-1.3749398589134216,-3.0698630809783936,-7.841725878883153,-6.01839292049408
437,Mary gave you supposedly a better deal on your new car you're buying,Mary gave supposedly a better deal on your new car you're buying to you,DO,5.528923034667969,13.435961604118347,8.715296745300293,12.484616041183472,22.564084799276316,13.456948041915894
438,Maria gave you that much less,Maria gave that much less to you,DO,2.136760711669922,3.6044483184814453,6.7497944831848145,3.729077935218811,3.132555201649666,7.502794861793518
439,Juan offered them the same price as what I knew I was going to be able to get for it in Arlington,Juan offered the same price as what I knew I was going to be able to get for it in Arlington to them,DO,5.031059265136719,12.957483354955912,9.165011133998632,7.698704442940652,7.366245516343042,6.888332593254745
440,They gave it tuneups,They gave tuneups to it,DO,8.36898422241211,1.144747018814087,2.928763747215271,2.593078374862671,-8.650543510913849,1.6250298023223877
441,Linda gave you booklets good for clothing and gas and things like this,Linda gave booklets good for clothing and gas and things like this to you,DO,1.1283111572265625,6.16735565662384,12.979230523109436,8.55073207616806,3.6552649046643637,12.834640979766846
442,Maria gave them money to go down and play video games all night,Maria gave money to go down and play video games all night to them,DO,1.9127349853515625,4.244703233242035,12.327359721064568,15.230671387165785,3.347802136093378,16.3050017952919
443,It gave them more ambition,It gave more ambition to them,DO,6.104207992553711,10.14082247018814,4.681848526000977,5.414123177528381,6.169391546398401,4.743110179901123
444,Maria taught them pride in their country,Maria taught pride in their country to them,DO,2.0097007751464844,9.061561703681946,6.696161985397339,5.997808575630188,5.07842193543911,11.287633836269379
445,Bob taught them something good,Bob taught something good to them,DO,3.1480865478515625,7.557295322418213,4.822053670883179,4.178902268409729,0.5143866240978241,9.517744779586792
446,Bob gave me the money,Bob gave the money to me,DO,2.5879364013671875,-0.6333263516426086,5.109196066856384,1.9405626058578491,-0.7251398869557306,1.2380309700965881
447,Mary wrote me a check for twelve dollars,Mary wrote a check for twelve dollars to me,DO,-0.6387710571289062,-1.2101446390151978,4.839603364467621,5.918622374534607,2.351136974990368,2.27075731754303
448,They took the doctor children,They took children to the doctor,PD,4.012783050537109,-0.04965007305145264,-7.261949419975281,-5.469274163246155,-10.148620009422302,-9.548646688461304
449,It cost us money,It cost money to us,DO,2.1796398162841797,1.1136553287506104,10.332822322845459,8.180335819721222,8.882129549980164,12.501743078231812
450,Juan gave them the pictures,Juan gave the pictures to them,DO,3.9845809936523438,4.057628870010376,3.240656018257141,2.953629434108734,-1.7588400915265083,6.377179443836212
451,Alice gave him more power,Alice gave more power to him,DO,1.2634010314941406,3.6832354068756104,3.0531427413225174,3.2176101952791214,1.2052566036581993,5.319794028997421
452,Juan gave him more power,Juan gave more power to him,DO,1.2634010314941406,2.380872920155525,2.242342859506607,3.239240825176239,1.064060527831316,7.845676094293594
455,Maria loaned everybody and anybody money,Maria loaned money to everybody and anybody,PD,0.4501304626464844,-5.333504021167755,-0.20823100209236145,-2.5141760408878326,2.7644710801541805,-8.307907938957214
456,John loaned people ungodly amounts of money,John loaned ungodly amounts of money to people,DO,-1.093902587890625,-7.9587042927742,-0.5457025049254298,-2.0201686276122928,2.7819226470091962,3.9618589282035828
457,Alice gave them some aid,Alice gave some aid to them,DO,5.05412483215332,3.396079510450363,2.9581467509269714,1.7277215421199799,0.22631604969501495,1.4379220306873322
458,Linda gave them supplies,Linda gave supplies to them,DO,4.600090026855469,7.092754900455475,2.2877365350723267,3.291107416152954,1.981990147382021,8.814253330230713
459,They gave anybody a chance to beat them,They gave a chance to beat them to anybody,DO,-4.58319091796875,-1.660795122385025,14.869574129581451,14.749247252941132,23.62183230742812,11.417204320430756
460,Alice did not give you any indication,Alice did not give any indication to you,DO,1.8077869415283203,0.6683495044708252,3.316324472427368,0.720367431640625,1.8569651789730415,5.209100723266602
461,It cost you fifty or a hundred dollars,It cost fifty or a hundred dollars to you,DO,1.3114204406738281,-6.398304045200348,4.490108370780945,6.172322988510132,10.640020787715912,15.683968245983124
463,They gave me a break,They gave a break to me,DO,3.585195541381836,6.527650594711304,6.128350794315338,7.534334480762482,9.17854049615562,13.39427000284195
464,John taught him good values,John taught good values to him,DO,4.79615592956543,7.356213569641113,5.067199468612671,3.7381831407546997,3.3883541747927666,2.940700888633728
465,Michael taught them good values,Michael taught good values to them,DO,4.5689849853515625,5.857829809188843,4.723356604576111,3.6689947843551636,1.4948086887598038,9.146953225135803
466,Maria taught them good values like drugs are bad,Maria taught good values like drugs are bad to them,DO,5.2543792724609375,10.852304458618164,7.447786808013916,9.067299604415894,11.340243697166443,10.158420503139496
467,John paid basketball people millions of dollars,John paid millions of dollars to basketball people,DO,-4.849481582641602,-15.258642680943012,-1.9168289378285408,0.6926499865949154,-1.4882755829021335,-6.587892793118954
468,We taught him what we can,We taught what we can to him,DO,2.238910675048828,3.917109966278076,4.096471905708313,4.216690719127655,2.948935522697866,10.644966125488281
469,John gave us a signal,John gave a signal to us,DO,2.574504852294922,3.5056172609329224,3.5191755294799805,4.91220760345459,3.7006682455539703,7.566467761993408
470,Juan gave him a new computer,Juan gave a new computer to him,DO,4.83367919921875,10.34735357761383,5.938635885715485,7.281717836856842,2.2273577041924,7.027668714523315
471,Bob gave me a paycheck,Bob gave a paycheck to me,DO,8.69595718383789,1.0282745361328125,6.686827540397644,5.8837460577487946,1.9294029513839632,8.713435173034668
472,Linda sent me everything,Linda sent everything to me,DO,4.266918182373047,0.7456961870193481,3.7369936108589172,1.7418748140335083,2.735720470547676,-1.4706988334655762
473,You made yourself a promise that you woud read one novel in the next six months just for you,You made a promise that you would read one novel in the next six months just for you to yourself,DO,-9.004913330078125,-12.121522307395935,-13.849133491516113,-5.118841618299484,-9.827158076805063,-27.07767415046692
474,Michael gave them a bath,Michael gave a bath to them,DO,4.647985458374023,8.108199119567871,6.856841444969177,6.362104177474976,3.4748680107295513,2.971038341522217
475,We sold Iraq arms,We sold arms to Iraq,PD,-0.11938858032226562,-2.160158395767212,-3.551734209060669,-5.5870401263237,-9.264456287026405,-8.518966436386108
476,We gave Nicaragua and other places in Latin America arms,We gave arms to Nicaragua and to other places in Latin America,PD,5.098106384277344,18.05393809080124,-2.694529463071376,-4.939236307051033,-14.188753795722732,-7.494907938875258
477,We gave people arms,We gave arms to people,PD,3.759441375732422,4.334144592285156,1.6247312128543854,1.9592114686965942,-3.4927112478762865,-2.045518636703491
478,We sold them arms and things,We sold arms and things to them,DO,2.9146080017089844,1.579940676689148,1.8306254148483276,2.7694262266159058,-2.0751357516273856,-13.567837953567505
479,John sent me a COLORADO COOK BOOK put out by the Junior League of Denver,John sent a COLORADO COOK BOOK put out by the Junior League of Denver to me,DO,3.0447959899902344,5.46682071685791,8.885728298686445,10.734400996938348,0.3645925438031554,9.951362609863281
480,That gave it a little more body,That gave a little more body to it,DO,5.63629150390625,11.779065251350403,4.149461030960083,4.0428237318992615,4.792788857506821,-1.7020496129989624
481,Mary gave it a little tang,Mary gave a little tang to it,DO,9.514575958251953,2.6381198167800903,1.9015657901763916,-0.9386823177337646,0.9604411981999874,10.009979486465454
482,Juan gave us something,Juan gave something to us,DO,3.942707061767578,0.40205109119415283,4.324332594871521,2.4410905838012695,4.403044790029526,10.172457456588745
483,Mary would serve anybody that,Mary would serve that to anybody,PD,1.4028873443603516,-2.8035882711410522,-0.7451540231704712,1.6912567615509033,-8.319901540875435,-2.033791661262512
484,Alice sent me it,Alice sent it to me,PD,1.1400527954101562,-2.4742907285690308,-1.4270102977752686,-2.6680482923984528,-8.413051076233387,-10.279263854026794
485,John sent you roses that only have numbers,John sent roses that only have numbers to you,DO,2.6405258178710938,3.633784294128418,6.074068188667297,2.494255781173706,15.579304993152618,3.7522584199905396
486,John gave me some,John gave some to me,DO,2.3561840057373047,3.947309970855713,4.308498978614807,2.9555362462997437,-0.735154390335083,-0.5799885988235474
487,Alice sent me some,Alice sent some to me,DO,1.9055213928222656,2.695849657058716,2.8846720457077026,3.2317423224449158,-3.3146889358758926,-4.096816778182983
488,Linda sent me the test panel thing,Linda sent the test panel thing to me,DO,4.567256927490234,3.862071990966797,7.763696610927582,5.690069079399109,-4.134859591722488,9.463531851768494
489,Bob sent you them,Bob sent them to you,PD,0.8083305358886719,-5.456955015659332,-1.5477157831192017,-2.0005308389663696,-8.422260910272598,-0.7131074666976929
490,John gave a woman a chance,John gave a chance to a woman,DO,-0.8470363616943359,2.0065797865390778,2.1637948155403137,1.807612419128418,7.919531747698784,5.128351867198944
491,Michael gave her a little more option,Michael gave a little more option to her,DO,5.530160903930664,9.89546000957489,6.153076350688934,6.002355575561523,6.655126888304949,6.864640235900879
492,It gave the man and the wife the chance to both be working and maybe save up some money,It gave the chance to both be working and maybe save up some money to the man and the wife,DO,-0.4061775207519531,4.850399509072304,13.994603492319584,14.374626010656357,8.4237266620039,13.974037822335958
493,They gave me the impression of being a macho team,They gave the impression of being a macho team to me,DO,5.989585876464844,10.581475019454956,5.590237379074097,4.892038270831108,-4.7215893534594215,8.067456901073456
494,Linda paid the Bell Helicopter attention,Linda paid attention to the Bell Helicopter,PD,-4.480709075927734,-1.4848995506763458,-4.10561147518456,-5.4077082723379135,-22.370043295435607,-7.8260087966918945
495,It cost us eighty-six billion,It cost eighty-six billion to us,DO,4.512908935546875,-4.491138696670532,6.7838523387908936,8.49563193321228,5.1702916251379065,13.642465472221375
496,We paid our day care provider full time for a whole week,We paid full time for a whole week to our day care provider,DO,-0.8370323181152344,-2.1307092905044556,9.629247546195984,9.846248269081116,6.370508883148432,9.007092356681824
497,It cost you a fortune,It cost a fortune to you,DO,1.3796958923339844,0.24480962753295898,4.565452396869659,4.549420952796936,7.805141554679722,12.832374095916748
