sent_id,DOsentence,PDsentence,realized_construction,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,bert_ratio,prediction_gpt2-large
450,Juan gave them the pictures,Juan gave the pictures to them,DO,3.9845809936523438,4.057628870010376,3.240656018257141,2.953629434108734,-1.7588400915265083,DO
451,Alice gave him more power,Alice gave more power to him,DO,1.2634010314941406,3.6832354068756104,3.0531427413225174,3.2176101952791214,1.2052566036581993,DO
452,Juan gave him more power,Juan gave more power to him,DO,1.2634010314941406,2.380872920155525,2.242342859506607,3.239240825176239,1.064060527831316,DO
455,Maria loaned everybody and anybody money,Maria loaned money to everybody and anybody,PD,0.4501304626464844,-5.333504021167755,-0.20823100209236145,-2.5141760408878326,2.7644710801541805,PD
456,John loaned people ungodly amounts of money,John loaned ungodly amounts of money to people,DO,-1.093902587890625,-7.9587042927742,-0.5457025049254298,-2.0201686276122928,2.7819226470091962,PD
457,Alice gave them some aid,Alice gave some aid to them,DO,5.05412483215332,3.396079510450363,2.9581467509269714,1.7277215421199799,0.22631604969501495,DO
458,Linda gave them supplies,Linda gave supplies to them,DO,4.600090026855469,7.092754900455475,2.2877365350723267,3.291107416152954,1.981990147382021,DO
459,They gave anybody a chance to beat them,They gave a chance to beat them to anybody,DO,-4.58319091796875,-1.660795122385025,14.869574129581451,14.749247252941132,23.62183230742812,DO
460,Alice did not give you any indication,Alice did not give any indication to you,DO,1.8077869415283203,0.6683495044708252,3.316324472427368,0.720367431640625,1.8569651789730415,DO
461,It cost you fifty or a hundred dollars,It cost fifty or a hundred dollars to you,DO,1.3114204406738281,-6.398304045200348,4.490108370780945,6.172322988510132,10.640020787715912,DO
463,They gave me a break,They gave a break to me,DO,3.585195541381836,6.527650594711304,6.128350794315338,7.534334480762482,9.17854049615562,DO
464,John taught him good values,John taught good values to him,DO,4.79615592956543,7.356213569641113,5.067199468612671,3.7381831407546997,3.3883541747927666,DO
465,Michael taught them good values,Michael taught good values to them,DO,4.5689849853515625,5.857829809188843,4.723356604576111,3.6689947843551636,1.4948086887598038,DO
466,Maria taught them good values like drugs are bad,Maria taught good values like drugs are bad to them,DO,5.2543792724609375,10.852304458618164,7.447786808013916,9.067299604415894,11.340243697166443,DO
467,John paid basketball people millions of dollars,John paid millions of dollars to basketball people,DO,-4.849481582641602,-15.258642680943012,-1.9168289378285408,0.6926499865949154,-1.4882755829021335,DO
468,We taught him what we can,We taught what we can to him,DO,2.238910675048828,3.917109966278076,4.096471905708313,4.216690719127655,2.948935522697866,DO
469,John gave us a signal,John gave a signal to us,DO,2.574504852294922,3.5056172609329224,3.5191755294799805,4.91220760345459,3.7006682455539703,DO
470,Juan gave him a new computer,Juan gave a new computer to him,DO,4.83367919921875,10.34735357761383,5.938635885715485,7.281717836856842,2.2273577041924,DO
471,Bob gave me a paycheck,Bob gave a paycheck to me,DO,8.69595718383789,1.0282745361328125,6.686827540397644,5.8837460577487946,1.9294029513839632,DO
472,Linda sent me everything,Linda sent everything to me,DO,4.266918182373047,0.7456961870193481,3.7369936108589172,1.7418748140335083,2.735720470547676,DO
473,You made yourself a promise that you woud read one novel in the next six months just for you,You made a promise that you would read one novel in the next six months just for you to yourself,DO,-9.004913330078125,-12.121522307395935,-13.849133491516113,-5.118841618299484,-9.827158076805063,PD
474,Michael gave them a bath,Michael gave a bath to them,DO,4.647985458374023,8.108199119567871,6.856841444969177,6.362104177474976,3.4748680107295513,DO
475,We sold Iraq arms,We sold arms to Iraq,PD,-0.11938858032226562,-2.160158395767212,-3.551734209060669,-5.5870401263237,-9.264456287026405,PD
476,We gave Nicaragua and other places in Latin America arms,We gave arms to Nicaragua and to other places in Latin America,PD,5.098106384277344,18.05393809080124,-2.694529463071376,-4.939236307051033,-14.188753795722732,PD
477,We gave people arms,We gave arms to people,PD,3.759441375732422,4.334144592285156,1.6247312128543854,1.9592114686965942,-3.4927112478762865,DO
478,We sold them arms and things,We sold arms and things to them,DO,2.9146080017089844,1.579940676689148,1.8306254148483276,2.7694262266159058,-2.0751357516273856,DO
479,John sent me a COLORADO COOK BOOK put out by the Junior League of Denver,John sent a COLORADO COOK BOOK put out by the Junior League of Denver to me,DO,3.0447959899902344,5.46682071685791,8.885728298686445,10.734400996938348,0.3645925438031554,DO
480,That gave it a little more body,That gave a little more body to it,DO,5.63629150390625,11.779065251350403,4.149461030960083,4.0428237318992615,4.792788857506821,DO
481,Mary gave it a little tang,Mary gave a little tang to it,DO,9.514575958251953,2.6381198167800903,1.9015657901763916,-0.9386823177337646,0.9604411981999874,PD
482,Juan gave us something,Juan gave something to us,DO,3.942707061767578,0.40205109119415283,4.324332594871521,2.4410905838012695,4.403044790029526,DO
483,Mary would serve anybody that,Mary would serve that to anybody,PD,1.4028873443603516,-2.8035882711410522,-0.7451540231704712,1.6912567615509033,-8.319901540875435,DO
484,Alice sent me it,Alice sent it to me,PD,1.1400527954101562,-2.4742907285690308,-1.4270102977752686,-2.6680482923984528,-8.413051076233387,PD
485,John sent you roses that only have numbers,John sent roses that only have numbers to you,DO,2.6405258178710938,3.633784294128418,6.074068188667297,2.494255781173706,15.579304993152618,DO
486,John gave me some,John gave some to me,DO,2.3561840057373047,3.947309970855713,4.308498978614807,2.9555362462997437,-0.735154390335083,DO
487,Alice sent me some,Alice sent some to me,DO,1.9055213928222656,2.695849657058716,2.8846720457077026,3.2317423224449158,-3.3146889358758926,DO
488,Linda sent me the test panel thing,Linda sent the test panel thing to me,DO,4.567256927490234,3.862071990966797,7.763696610927582,5.690069079399109,-4.134859591722488,DO
489,Bob sent you them,Bob sent them to you,PD,0.8083305358886719,-5.456955015659332,-1.5477157831192017,-2.0005308389663696,-8.422260910272598,PD
490,John gave a woman a chance,John gave a chance to a woman,DO,-0.8470363616943359,2.0065797865390778,2.1637948155403137,1.807612419128418,7.919531747698784,DO
492,It gave the man and the wife the chance to both be working and maybe save up some money,It gave the chance to both be working and maybe save up some money to the man and the wife,DO,-0.4061775207519531,4.850399509072304,13.994603492319584,14.374626010656357,8.4237266620039,DO
493,They gave me the impression of being a macho team,They gave the impression of being a macho team to me,DO,5.989585876464844,10.581475019454956,5.590237379074097,4.892038270831108,-4.7215893534594215,DO
494,Linda paid the Bell Helicopter attention,Linda paid attention to the Bell Helicopter,PD,-4.480709075927734,-1.4848995506763458,-4.10561147518456,-5.4077082723379135,-22.370043295435607,PD
495,It cost us eighty-six billion,It cost eighty-six billion to us,DO,4.512908935546875,-4.491138696670532,6.7838523387908936,8.49563193321228,5.1702916251379065,DO
496,We paid our day care provider full time for a whole week,We paid full time for a whole week to our day care provider,DO,-0.8370323181152344,-2.1307092905044556,9.629247546195984,9.846248269081116,6.370508883148432,DO
497,It cost you a fortune,It cost a fortune to you,DO,1.3796958923339844,0.24480962753295898,4.565452396869659,4.549420952796936,7.805141554679722,DO
498,Alice told me that,Alice told that to me,DO,3.178638458251953,4.74823784828186,5.505058407783508,4.897486686706543,3.148868452757597,DO
499,Bob gave us a better insight as to the city of Raleigh,Bob gave a better insight as to the city of Raleigh to us,DO,3.3852272033691406,14.124237298965454,9.437548100948334,12.914238899946213,11.922298472840339,DO
500,Alice told me some stuff,Alice told some stuff to me,DO,5.582332611083984,8.727547287940979,4.800574064254761,6.954339623451233,3.2048047333955765,DO
502,Alice sent you a free bus ticket,Alice sent a free bus ticket to you,DO,1.7130928039550781,-3.739728629589081,4.17443710565567,1.928142488002777,-2.2384385857731104,DO
503,Maria gave them that doubt,Maria gave that doubt to them,DO,6.181156158447266,5.2796642780303955,3.9465615153312683,2.6637872457504272,1.027139663696289,DO
504,Michael gave you the time but not the pay,Michael gave the time but not the pay to you,DO,3.4439735412597656,5.121093511581421,8.921155631542206,5.854709215462208,8.180471792817116,DO
505,It did not cost you as much,It did not cost as much to you,DO,-0.04613304138183594,-7.698144435882568,5.318289091810584,4.205222919583321,3.089570310432464,DO
506,Juan sent them one of the questionnaires,Juan sent one of the questionnaires to them,DO,4.606559753417969,9.34960788488388,1.8201357424259186,-0.6742306351661682,-2.4342340438452084,PD
507,Mary sent us the letter,Mary sent the letter to us,DO,-1.5614662170410156,-7.289471983909607,2.8574069142341614,0.48627763986587524,-3.7596402317285538,DO
509,They sent us their little things,They sent their little things to us,PD,0.49819374084472656,4.216725051403046,3.025404214859009,1.266289472579956,-0.964946910738945,DO
510,John gave him a call,John gave a call to him,DO,2.7550201416015625,5.22938197851181,4.623002350330353,3.323928713798523,3.5610104873776436,DO
511,It did not cost me any money,It did not cost any money to me,DO,-1.6785106658935547,-0.17158401012420654,4.953685462474823,4.149192035198212,5.402387236012146,DO
512,It cost us a heck of a lot of money,It cost a heck of a lot of money to us,DO,-0.12194061279296875,0.5498957633972168,8.202591656707227,8.479001927189529,8.735165443978076,DO
513,Maria gave that a shot,Maria gave a shot to that,DO,0.5787448883056641,-1.6358156204223633,5.300076007843018,6.739089608192444,9.201284736394882,DO
514,Mary showed her the insides,Mary showed the insides to her,DO,7.568265914916992,2.6094441413879395,3.5638020038604736,0.18520861864089966,9.455315709114075,DO
515,They taught their kids what to do and what not to do,They taught what to do and what not to do to their kids,DO,-2.4345779418945312,0.6533649563789368,7.494108647108078,6.749158870428801,6.182923741338527,DO
516,Mary offered us a price which I thought was absolutely ridiculous,Mary offered a price which I thought was absolutely ridiculous to us,DO,2.127544403076172,4.454538583755493,7.587982714176178,6.656647950410843,12.879931503906846,DO
517,Linda gave Barbara Rashad this,Linda gave this to Barbara Rashad,PD,-2.065082550048828,1.8874447345733643,-2.4748796224594116,-2.0068891048431396,-5.605926925316453,PD
518,Michael gave me a call on gardening,Michael gave a call on gardening to me,DO,5.129072189331055,7.17989194393158,8.118543148040771,7.211298108100891,0.46575057320296764,DO
519,Juan fed me all this information that made it look like this other person was guilty,Juan fed all this information that made it look like this other person was guilty to me,DO,4.985477447509766,6.4680852591991425,11.262752443552017,8.807840049266815,12.573419173713773,DO
520,It cost you six fifty,It cost six fifty to you,DO,4.888643264770508,6.0837812423706055,5.522801160812378,6.819915056228638,2.8945546448230743,DO
521,Alice gave her it,Alice gave it to her,PD,1.6894855499267578,1.823645830154419,-3.426186442375183,-4.880146265029907,-7.2104226622032,PD
522,Bob gave me a good estimate,Bob gave a good estimate to me,DO,4.814075469970703,2.545567512512207,5.482317805290222,4.157126069068909,4.708630800712854,DO
523,Mary gave them it,Mary gave it to them,PD,1.6233901977539062,-0.05562877655029297,-0.7646982669830322,-2.285360097885132,-9.036305691290181,PD
524,Linda gave them our dollars,Linda gave our dollars to them,PD,5.498683929443359,7.808006644248962,2.123891592025757,2.689966917037964,0.07702504843473434,DO
525,John gave me a break,John gave a break to me,DO,2.339170455932617,5.291576623916626,5.438556879758835,6.655526161193848,6.535811927169561,DO
526,Maria wished you good luck,Maria wished good luck to you,DO,1.7655220031738281,-2.556065797805786,6.36714730411768,6.877855658531189,6.776443403214216,DO
527,We brought a country so much money,We brought so much money to a country,PD,0.07106208801269531,-5.862040400505066,-5.038577675819397,-6.611150562763214,-2.4179895657580346,PD
528,Michael sent me a bill,Michael sent a bill to me,DO,0.38865089416503906,-2.8371806144714355,6.189688682556152,3.806166350841522,2.4361153542995453,DO
529,Linda gave you an example,Linda gave an example to you,DO,-0.24201393127441406,-1.3791106939315796,2.5086207389831543,7.014875888824463,6.784009963274002,DO
530,It cost you five hundred dollars,It cost five hundred dollars to you,DO,0.28902626037597656,-4.217239260673523,4.3954883217811584,4.925828814506531,7.833044245839119,DO
533,It cost me over five hundred dollars,It cost over five hundred dollars to me,DO,0.3290748596191406,-4.335227966308594,10.28950759768486,10.569848150014877,7.573003001511097,DO
534,John fed this cat something,John fed something to this cat,DO,1.0963153839111328,0.870937705039978,0.5744842290878296,0.40656131505966187,0.5914053022861481,DO
535,Alice told me that,Alice told that to me,DO,3.178638458251953,4.74823784828186,5.505058407783508,4.897486686706543,3.148868452757597,DO
537,I brought my folks the little kitten,I brought the little kitten to my folks,PD,2.7463340759277344,-0.29045677185058594,-2.431126356124878,-2.029415011405945,-5.108836650848389,PD
538,Alice gave me the medication,Alice gave the medication to me,DO,4.237123489379883,5.082858085632324,3.8927234411239624,3.3442949652671814,-3.318453008774668,DO
539,They owed me this bill,They owed this bill to me,DO,3.351411819458008,3.0625011026859283,1.682431936264038,2.0744837522506714,-0.532415634021163,DO
540,It cost five hundred dollars to you,It cost three hundred dollars to her,DO,0.4520530700683594,-0.6487283706665039,2.4357303380966187,1.9747182726860046,-2.417077198624611,DO
541,Maria told you another thing,Maria told another thing to you,DO,2.6825408935546875,2.3552086353302,5.606249690055847,2.8778098821640015,5.858408480882645,DO
542,Bob taught the people more about what is going on with voting and with nonvoting,Bob taught more about what is going on with voting and with nonvoting to the people,DO,7.532398223876953,-0.328553706407547,5.815687708556652,8.797197226434946,16.603649529628456,DO
543,Bob gave her a big ring,Bob gave a big ring to her,DO,5.909711837768555,6.543287515640259,5.0093143582344055,5.009342908859253,4.822475937195122,DO
544,John told you a little more of my background where I really come to this position,John told a little more of my background where I really come to this position to you,DO,2.4870834350585938,7.7340099811553955,7.73816043138504,8.969944566488266,17.654794957314152,DO
545,Bob would sell anybody it,Bob would sell it to anybody,PD,0.18799591064453125,-10.206598162651062,-5.95833420753479,-6.9507282972335815,-13.125666913110763,PD
546,They sold one another it,They sold it to one another,PD,-0.6198616027832031,-1.2505706548690796,-1.5096495151519775,-5.869771957397461,-23.080157508607954,PD
547,Bob offered a pawnshop guy some money,Bob offered some money to a pawnshop guy,DO,-2.6753768920898438,-7.674260497093201,1.423496127128601,0.2847045660018921,3.421219857118558,DO
548,John gave them two chances,John gave two chances to them,DO,3.9456138610839844,10.137090682983398,5.575182318687439,3.065508782863617,11.910871297121048,DO
549,They cost me more than the honorariums I got for writing them,They cost more than the honorariums I got for writing them to me,DO,1.548614501953125,4.5378356873989105,9.054252684116364,6.764665186405182,-0.7777571263723075,DO
550,Maria gave my wife so much cash,Maria gave so much cash to my wife,PD,1.9898529052734375,3.9073862433433533,4.034525990486145,2.4806617200374603,-0.9183650730410591,DO
551,John brought adult cats a puppy,John brought a puppy to adult cats,PD,-0.42850494384765625,-0.9220724105834961,-0.056091904640197754,-3.1583735942840576,5.205133736133575,PD
552,John taught him commands,John taught commands to him,DO,4.689496994018555,8.923054933547974,4.75712251663208,0.8914885520935059,3.6504070684313774,DO
555,Mary gave them a tune-up,Mary gave a tune-up to them,DO,8.822820663452148,3.1850329637527466,8.412009298801422,2.9088309705257416,5.75549201562535,DO
556,John paid somebody good money,John paid good money to somebody,DO,-2.520336151123047,-6.7790268659591675,-0.9546846747398376,-1.6234564632177353,0.35258543491363525,PD
557,Mary took him it,Mary took it to him,PD,1.3103790283203125,-1.1257227659225464,-2.579204559326172,-4.045642852783203,-8.363183498382568,PD
558,Bob gave someone else it,Bob gave it to someone else,PD,-0.12926864624023438,-3.3570048809051514,-2.94063401222229,-3.9135220646858215,-11.481171714724042,PD
559,It cost me roughly a hundred dollars,It cost roughly a hundred dollars to me,DO,0.6615505218505859,-5.966536223888397,7.078707993030548,10.350147902965546,7.861870162189007,DO
560,Michael owed me three hundred dollars,Michael owed three hundred dollars to me,DO,3.1970062255859375,-5.173113584518433,7.001667618751526,7.826928734779358,0.5505115743726492,DO
561,John paid somebody twenty-five dollars,John paid twenty-five dollars to somebody,DO,-0.40622520446777344,-11.827015280723572,0.5277295112609863,-0.43023502826690674,0.478601899871137,PD
562,It cost me at least six seven eight dollars,It cost at least six seven eight dollars to me,DO,1.4773139953613281,1.3735564351081848,13.245272353291512,10.479385180398822,6.836847759754164,DO
563,Mary showed them it,Mary showed it to them,PD,0.8599262237548828,-0.7197264432907104,2.0407134294509888,-1.416106104850769,-7.811385194770992,PD
565,It cost me megabucks,It cost megabucks to me,DO,7.010824203491211,0.437225341796875,3.320733368396759,7.334716401994228,3.9840844869613647,DO
566,I took a friend of mine my car,I took my car to a friend of mine,PD,1.6568374633789062,0.22104346752166748,-3.4044414907693863,-4.324447613209486,-7.3641675110848155,PD
567,Linda gave you the labor,Linda gave the labor to you,DO,3.7396392822265625,5.623442769050598,4.966638565063477,2.7980880737304688,0.16473784297704697,DO
568,Mary gave you the parts,Mary gave the parts to you,DO,3.3127613067626953,2.8503940105438232,3.8758050203323364,3.461800694465637,3.440421685576439,DO
569,Juan loaned them all of these billions of dollars,Juan loaned all of these billions of dollars to them,DO,1.0481300354003906,-7.368206322193146,0.5091765224933624,0.5214237868785858,2.19878451252589,DO
570,Maria loaned them all that money,Maria loaned all that money to them,DO,3.4571609497070312,1.1544111967086792,1.9477417171001434,0.6593233346939087,-1.5314880684018135,DO
571,Maria did not loan them any more money,Maria did not loan any more money to them,DO,1.4336395263671875,-1.704851508140564,1.479597419500351,0.8728862404823303,-2.6242545009590685,DO
572,Juan gave them it,Juan gave it to them,PD,1.6233940124511719,-1.3854559659957886,-1.066049337387085,-2.9598456621170044,-9.174236238672165,PD
573,Linda loaned them it,Linda loaned it to them,PD,1.5393447875976562,-2.4603970050811768,-1.3419528007507324,-2.1322244107723236,-9.664303046185523,PD
574,Maria loaned them it,Maria loaned it to them,PD,1.539346694946289,-3.0000443160533905,-1.5907940864562988,-2.752609372138977,-9.749115657527,PD
575,Maria loaned people like that money,Maria loaned money to people like that,PD,-0.45320701599121094,-6.062404215335846,-3.3077938854694366,-4.178571134805679,-19.744053600355983,PD
576,Maria gave them money,Maria gave money to them,DO,1.9556808471679688,1.7930344939231873,2.4823388755321503,4.069036513566971,-1.15976158156991,DO
577,Michael gave them money,Michael gave money to them,DO,1.9556770324707031,2.494061291217804,2.433392494916916,3.8006789833307266,1.1509951632469893,DO
578,Bob gave them something,Bob gave something to them,DO,4.431829452514648,3.5078089237213135,2.6586490869522095,2.446722626686096,4.07507199421525,DO
579,John brought me it,John brought it to me,PD,0.5654373168945312,-3.821087598800659,-1.6718902587890625,-1.2216941118240356,-6.510649085044861,PD
580,John gave Kitty Cat some payback,John gave some payback to Kitty Cat,DO,2.604522705078125,-8.62334132194519,2.1786756962537766,1.8461732044816017,-2.8757048696279526,DO
581,It cost us two hundred dollars,It cost two hundred dollars to us,DO,-0.06444168090820312,-3.2221949100494385,7.372604072093964,8.437222003936768,6.450177185237408,DO
582,John paid my diet a whole lot of attention,John paid a whole lot of attention to my diet,PD,-1.3625946044921875,-6.4079185128211975,-8.282256066799164,-8.572073113173246,-8.338926262455061,PD
583,Alice gave you a little more activity,Alice gave a little more activity to you,DO,3.831787109375,7.529866456985474,2.71994686126709,1.7730993032455444,2.546515956055373,DO
584,Maria gave me a lot of room to play with,Maria gave a lot of room to play with to me,DO,4.767925262451172,10.113433741033077,9.876041442155838,11.688116654753685,6.467344000964658,DO
585,Michael showed us another football game,Michael showed another football game to us,DO,1.4354972839355469,-2.4381186962127686,4.885746598243713,5.309007287025452,5.523669481277466,DO
586,They gave us another game,They gave another game to us,DO,3.9101791381835938,2.4911561012268066,5.348231792449951,5.051377296447754,4.626308150589466,DO
587,They gave you much respect for their team,They gave much respect for their team to you,DO,0.6838264465332031,7.173898339271545,4.700049161911011,5.893400192260742,5.536781042814255,DO
588,Alice told you something,Alice told something to you,DO,3.7412166595458984,1.8786643743515015,6.679932355880737,5.3599008321762085,5.048143923282623,DO
589,Alice gave me a job,Alice gave a job to me,DO,3.5908756256103516,3.9827710390090942,6.157670855522156,7.620415806770325,0.32094672322273254,DO
590,Maria gave them a job,Maria gave a job to them,DO,3.717741012573242,5.309764266014099,6.743966221809387,6.946948528289795,-0.05166839063167572,DO
591,We brought their little area more jobs and more federal spending,We brought more jobs and more federal spending to their little area,PD,0.5939674377441406,-6.003742456436157,-6.17238712310791,-8.69727110862732,-17.900478549301624,PD
592,It gave people that come into the country more money to start their life,It gave more money to start their life to people that come into the country,DO,2.459972381591797,3.2080417424440384,7.999565243721008,13.809142768383026,17.930202254094183,DO
593,Mary gave them that loan,Mary gave that loan to them,DO,5.021829605102539,5.585197329521179,2.9345738887786865,0.931472659111023,-3.3205095906741917,DO
594,Mary gave them a life sentence,Mary gave a life sentence to them,DO,2.505777359008789,2.013546347618103,4.954801440238953,4.550746500492096,2.0670828633010387,DO
595,We gave them at least a third of the thing that they win,We gave at least a third of the thing that they win to them,DO,5.968540191650391,9.235647559165955,10.498915553092957,11.440935030579567,0.4809225532808341,DO
596,Michael gave them more than one life sentence,Michael gave more than one life sentence to them,DO,2.5837745666503906,0.6410518884658813,5.2328227162361145,7.187203645706177,-0.7336287467041984,DO
597,Michael gave them one appeal,Michael gave one appeal to them,DO,4.688446044921875,7.686847925186157,2.745691418647766,2.6497135162353516,4.823399305343628,DO
598,Bob gave them one appeal,Bob gave one appeal to them,DO,4.688446044921875,7.4427114725112915,3.3002689480781555,3.023938775062561,5.758586153388023,DO
599,Juan gave them the death penalty,Juan gave the death penalty to them,DO,0.6531028747558594,-4.847737550735474,2.4860717356204987,3.03013277053833,-0.9231744969729334,DO
600,Maria gave me the money,Maria gave the money to me,DO,2.587932586669922,0.3255440592765808,4.429495751857758,3.107706755399704,-1.0158448298461735,DO
601,John gave us it,John gave it to us,PD,1.134267807006836,-3.5828604698181152,0.05327808856964111,-0.9365445375442505,-7.5442977611674,PD
602,Michael gave her a hard time,Michael gave a hard time to her,DO,2.3820228576660156,0.32912111282348633,9.075142741203308,4.32976621389389,23.345429476583377,DO
603,Bob gave an Iranian a tip of four rangers tickets,Bob gave a tip of four rangers tickets to an Iranian,DO,2.2413253784179688,-4.329790353775024,-4.191421031951904,-0.8770666122436523,-7.674731470644474,PD
604,Maria quoted you the proverb,Maria quoted the proverb to you,DO,2.9964847564697266,4.750858187675476,-0.4295353889465332,-4.515917539596558,-7.942631627374794,PD
605,Michael gave Alan them,Michael gave them to Alan,PD,0.010938644409179688,-3.5987186431884766,-2.8788111209869385,-4.749674558639526,-10.264172030612826,PD
606,Maria gave us them,Maria gave them to us,PD,1.4609947204589844,0.47196483612060547,0.5246748924255371,-0.5563675165176392,-6.019700079690665,PD
607,Mary told them that,Mary told that to them,DO,3.0366744995117188,5.823959112167358,5.073652982711792,1.6900169849395752,3.7110990062355995,DO
608,Linda sent you them,Linda sent them to you,PD,0.8083286285400391,-6.652255177497864,-0.8959037065505981,-0.8995602130889893,-10.269535392522812,PD
609,Mary gave them a sixty year sentence,Mary gave a sixty year sentence to them,DO,5.594600677490234,2.058635950088501,5.569610238075256,1.6207284927368164,3.0955877043306828,DO
610,Linda did not pay it any attention,Linda did not pay any attention to it,PD,-2.38946533203125,-2.880228817462921,-1.9558995813131332,-1.1484207510948181,-2.029615322317113,PD
611,Juan did not pay the ones that are starving next door any attention,Juan did not pay any attention to the ones that are starving next door,PD,-4.389225006103516,-9.8571098446846,-9.080473437905312,-5.970191240310669,-3.2196286464459263,PD
612,Bob wrote them a check,Bob wrote a check to them,DO,0.8317794799804688,3.697737693786621,2.5363736152648926,3.266188621520996,2.483305662870407,DO
613,Michael sent them a letter with a copy of the canceled check and their card cut up into about a hundred pieces,Michael sent a letter with a copy of the canceled check and their card cut up into about a hundred pieces to them,DO,2.6521072387695312,3.1393575072288513,11.254368547350168,11.093488484621048,4.963309089653194,DO
615,Mary did not send me anything else,Mary did not send anything else to me,DO,2.840770721435547,-1.2378987073898315,2.862696886062622,3.912439465522766,2.127483704884071,DO
617,Bob gave me instant credit,Bob gave instant credit to me,DO,4.409040451049805,-0.11208635568618774,4.797345846891403,2.800870656967163,2.327927179634571,DO
618,Maria sent them it,Maria sent it to them,PD,1.197296142578125,-0.19932600855827332,-1.2596625089645386,-0.5898732542991638,-8.083440404385328,PD
619,Linda gave you some of your money,Linda gave some of your money to you,DO,1.8554706573486328,1.373410403728485,2.7974228858947754,4.595431804656982,-1.423558344336925,DO
620,Linda sent you them,Linda sent them to you,PD,0.8083286285400391,-6.652255177497864,-0.8959037065505981,-0.8995602130889893,-10.269535392522812,PD
621,Bob sent you this nice statement,Bob sent this nice statement to you,DO,3.064960479736328,0.23176074028015137,4.689730286598206,3.798500180244446,-1.6643555909395218,DO
622,Alice allowed everybody a chance to get out of it,Alice allowed a chance to get out of it to everybody,DO,-2.4090728759765625,1.2201434969902039,10.120944865047932,9.458725661039352,13.673453242110554,DO
623,Juan gave it a taste,Juan gave a taste to it,DO,5.211416244506836,6.699943780899048,7.028442025184631,5.722404360771179,0.8026147149503231,DO
624,Michael gave me my paycheck,Michael gave my paycheck to me,DO,10.4921875,4.208229064941406,5.968522667884827,4.496508061885834,0.0518262698315084,DO
625,I never paid most of the current music much attention,I never paid much attention to most of the current music,PD,-4.316394805908203,-10.989922970533371,-10.326697273179889,-12.832800813019276,-8.548387971881311,PD
626,Linda gave them some exposure to different kinds of music,Linda gave some exposure to different kinds of music to them,DO,2.5704574584960938,7.236948536708951,8.800083027221262,9.588558411225677,1.33937597356271,DO
627,Linda wrote the parole board letters,Linda wrote letters to the parole board,PD,2.571268081665039,6.170805513858795,-0.6591463685035706,-3.0721558183431625,-11.666671561077237,PD
628,Mary gave them life in jail,Mary gave life in jail to them,DO,2.8756027221679688,6.62128484249115,5.381951570510864,3.1335835456848145,0.9625849153380841,DO
629,John gave Leland it,John gave it to Leland,PD,-1.4812812805175781,-10.388360977172852,-1.1602392196655273,-3.107161045074463,-15.746875574346632,PD
630,Alice gave him some extra credit,Alice gave some extra credit to him,DO,6.1266326904296875,5.276288390159607,5.156183272600174,2.91286164522171,0.48280950635671616,DO
631,Michael charged them a dollar,Michael charged a dollar to them,DO,3.1184959411621094,5.091458559036255,3.643467664718628,4.196086764335632,5.6570873856544495,DO
632,It cost us a lot more than money,It cost a lot more than money to us,DO,2.1522140502929688,1.935727447271347,9.787994801998138,9.19918179512024,8.847712223636336,DO
633,Juan gave them it,Juan gave it to them,PD,1.6233940124511719,-1.3854559659957886,-1.066049337387085,-2.9598456621170044,-9.174236238672165,PD
634,Alice gave you one or two dollars,Alice gave one or two dollars to you,DO,2.753673553466797,4.088222980499268,3.182447135448456,3.556943953037262,0.15743749489774927,DO
635,John gave them ten dollars,John gave ten dollars to them,DO,3.1849632263183594,3.417569100856781,3.2862308025360107,5.902723073959351,0.7769028544425964,DO
636,Linda charged you two dollars,Linda charged two dollars to you,DO,1.4011878967285156,-1.0250158309936523,4.77121114730835,5.43979811668396,-2.532595157623291,DO
637,It cost us umpteen thousand dollars,It cost umpteen thousand dollars to us,DO,0.970428466796875,-3.8168314695358276,8.511295106261969,11.309114024974406,7.661547647890984,DO
638,Linda did not pay us anything,Linda did not pay anything to us,DO,1.2875938415527344,-1.5520071983337402,4.304203748703003,3.87631356716156,1.6931229177862406,DO
639,Maria gave you it,Maria gave it to you,PD,0.7815418243408203,-2.2743852138519287,-0.9166610240936279,-2.032850503921509,-6.3184260070556775,PD
640,Alice gave them their money's worth,Alice gave their money's worth to them,DO,6.415733337402344,10.580284118652344,5.967204548418522,9.702093530446291,1.510167053558689,DO
641,Maria gave me this application,Maria gave this application to me,DO,3.4542388916015625,3.2832090854644775,2.1025121212005615,2.124716639518738,1.245469681918621,DO
642,Mary gave me this Prevention walking magazine,Mary gave this Prevention walking magazine to me,DO,5.279380798339844,6.544639945030212,3.5624444484710693,5.389053583145142,-2.1045169979333878,DO
643,We gave anybody two hundred and fifty bucks,We gave two hundred and fifty bucks to anybody,DO,-0.2976951599121094,-4.780953645706177,1.7913471460342407,-1.6347529888153076,-0.9408244020305574,PD
644,Michael did not promise them anything,Michael did not promise anything to them,DO,3.0696640014648438,-0.45929181575775146,3.168686866760254,4.172284483909607,-1.3332282155170105,DO
645,It gave businesses more incentives,It gave more incentives to businesses,DO,0.9237232208251953,-0.6957992017269135,2.7062450647354126,-0.988683819770813,-1.3149589374661446,PD
