takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,DO_prob,PD_prob,ratio,BehavDOpreference,ngram_ratio,LSTM_ratio,GPT2_ratio
TRUE,FALSE,alternating,129,29,Linda granted the woman wearing the hat another chance,Linda granted another chance to the woman wearing the hat,indef,3,longDefinite,711,90,-39.10325125156669,-43.74504868709482,4.641797435528133,40.22222222222222,-0.6206092834472656,0.9297064542770386,1.8348081409931183
TRUE,FALSE,alternating,129,29,Alice granted a woman wearing a hat another chance,Alice granted another chance to a woman wearing a hat,indef,3,longIndefinite,712,41,-37.729723267257214,-38.867827454349026,1.1381041870918125,40.61538461538461,-0.5165863037109375,-4.323533296585083,-3.5588945746421814
TRUE,FALSE,alternating,129,29,Alice granted him another chance,Alice granted another chance to him,indef,3,pronoun,713,92,-27.435569151770324,-41.05288196960464,13.617312817834318,76.35714285714286,4.250797271728516,8.014096140861511,6.572976648807526
TRUE,FALSE,alternating,129,29,Mary granted the woman another chance,Mary granted another chance to the woman,indef,3,shortDefinite,714,42,-27.169118642807007,-32.74574076011777,5.576622117310762,73.72727272727273,-0.6206092834472656,6.513936400413513,5.693933427333832
TRUE,FALSE,alternating,129,29,Linda granted a man another chance,Linda granted another chance to a man,indef,3,shortIndefinite,715,93,-36.85639112966601,-46.67478722054511,9.818396090879105,51.0,-1.687662124633789,3.6009533405303955,4.081649214029312
FALSE,FALSE,alternating,129,29,Juan granted the man who was wearing the hat permission,Juan granted permission to the man who was wearing the hat,indef,4,longDefinite,716,43,-29.271229952806607,-26.033561118179932,-3.2376688346266747,29.0,-3.118560791015625,-11.8287073969841,-9.36529266834259
FALSE,FALSE,alternating,129,29,Michael granted a woman from work permission,Michael granted permission to a woman from work,indef,4,longIndefinite,717,94,-53.70651807729155,-32.372861162759364,-21.333656914532185,48.25,-2.676647186279297,-2.9666472673416138,-3.8823760747909546
FALSE,FALSE,alternating,129,29,Linda granted him permission,Linda granted permission to him,indef,4,pronoun,718,45,-21.047986520454288,-28.88490303652361,7.836916516069323,60.38461538461539,2.3005809783935547,6.273226201534271,4.02617222070694
FALSE,FALSE,alternating,129,29,Mary granted the woman permission,Mary granted permission to the woman,indef,4,shortDefinite,719,95,-18.96341315191239,-22.84543819259852,3.8820250406861305,51.285714285714285,-2.52001953125,5.403987407684326,0.7255343794822693
FALSE,FALSE,alternating,129,29,Michael granted a woman permission,Michael granted permission to a woman,indef,4,shortIndefinite,720,46,-32.26353731751442,-25.75239110318944,-6.511146214324981,38.5,-2.1947288513183594,-0.5733978152275085,-0.1317352056503296
FALSE,FALSE,alternating,129,29,Maria granted the man who was wearing the hat something,Maria granted something to the man who was wearing the hat,something,5,longDefinite,721,97,-34.07048763532657,-40.21093514151289,6.1404475061863195,41.4,0.8450889587402344,-3.863312244415283,-5.887498617172241
FALSE,FALSE,alternating,129,29,Bob granted a man from work something,Bob granted something to a man from work,something,5,longIndefinite,722,47,-64.19066793099046,-47.26159264985472,-16.929075281135738,37.666666666666664,2.7174034118652344,0.10514175891876221,-4.469321131706238
FALSE,FALSE,alternating,129,29,Linda granted him something,Linda granted something to him,something,5,pronoun,723,98,-29.76582335412968,-36.36316087236628,6.5973375182366,69.88888888888889,4.157777786254883,5.86232602596283,1.3795924186706543
FALSE,FALSE,alternating,129,29,Michael granted the woman something,Michael granted something to the woman,something,5,shortDefinite,724,48,-29.415786471799947,-34.5988543110434,5.183067839243449,68.16666666666667,1.4436302185058594,4.339246034622192,-0.6989500522613525
FALSE,FALSE,alternating,129,29,Mary granted a woman something,Mary granted something to a woman,something,5,shortIndefinite,725,99,-51.966180600225925,-43.05785398371518,-8.908326616510749,38.90909090909091,1.8130073547363281,3.4679603576660156,-2.1079763174057007
FALSE,FALSE,alternating,130,30,John cited the man who was wearing the hat the passage,John cited the passage to the man who was wearing the hat,def,1,longDefinite,726,50,-39.07406969834119,-37.06915784534067,-2.0049118530005217,19.916666666666668,-3.111560821533203,-2.7924208641052246,-4.63103187084198
FALSE,FALSE,alternating,130,30,Maria cited a man wearing a hat the passage,Maria cited the passage to a man wearing a hat,def,1,longIndefinite,727,0,-43.92107080947608,-41.880357306450605,-2.040713503025472,12.88888888888889,-1.9101791381835938,-5.371123671531677,-4.112978965044022
FALSE,FALSE,alternating,130,30,Mary cited him the passage,Mary cited the passage to him,def,1,pronoun,728,51,-46.61893641855568,-37.988732205703855,-8.630204212851822,35.90909090909091,0.08143424987792969,-4.411553144454956,-0.5656059980392456
FALSE,FALSE,alternating,130,30,Juan cited the woman the passage,Juan cited the passage to the woman,def,1,shortDefinite,729,1,-50.24916097987443,-47.5681062201038,-2.681054759770632,25.3,-1.6050987243652344,-6.277129530906677,-2.764153480529785
FALSE,FALSE,alternating,130,30,Alice cited a woman the passage,Alice cited the passage to a woman,def,1,shortIndefinite,730,52,-48.69113676249981,-38.92600127495825,-9.765135487541556,8.153846153846153,-1.0844707489013672,-4.911445617675781,-2.6914212703704834
FALSE,FALSE,alternating,130,30,Linda cited the man from work the book,Linda cited the book to the man from work,def,2,longDefinite,731,3,-51.12168055726215,-54.173312444239855,3.0516318869777024,19.571428571428573,0.19549560546875,1.1766717433929443,-3.80328369140625
FALSE,FALSE,alternating,130,30,Juan cited a man who was from work the book,Juan cited the book to a man who was from work,def,2,longIndefinite,732,53,-62.741033708211035,-55.631488339044154,-7.109545369166881,16.384615384615383,-1.4833984375,-0.903854250907898,-5.0123162269592285
FALSE,FALSE,alternating,130,30,John cited her the book,John cited the book to her,def,2,pronoun,733,4,-42.34375662822276,-35.05489159934223,-7.288865028880537,30.0,-0.5927257537841797,-6.19029438495636,1.3315403461456299
FALSE,FALSE,alternating,130,30,Alice cited the man the book,Alice cited the book to the man,def,2,shortDefinite,734,55,-41.47123085707426,-45.79695362970233,4.325722772628069,27.307692307692307,0.3504371643066406,1.1497514247894287,-2.978703498840332
FALSE,FALSE,alternating,130,30,John cited a woman the book,John cited the book to a woman,def,2,shortIndefinite,735,5,-41.72457696031779,-43.170988883823156,1.4464119235053658,13.727272727272727,-0.8511276245117188,-2.7186970710754395,-3.032069683074951
FALSE,FALSE,alternating,130,30,Alice cited the man wearing the hat a quote,Alice cited a quote to the man wearing the hat,indef,3,longDefinite,736,56,-45.94995046395343,-47.45115255517885,1.501202091225423,25.307692307692307,1.1208038330078125,-1.9337434768676758,-4.678202450275421
FALSE,FALSE,alternating,130,30,Linda cited a woman who was from work a quote,Linda cited a quote to a woman who was from work,indef,3,longIndefinite,737,6,-70.0461543079,-56.185636796522886,-13.860517511377111,5.666666666666667,0.6970710754394531,-2.563897132873535,-6.104816019535065
FALSE,FALSE,alternating,130,30,Michael cited her a quote,Michael cited a quote to her,indef,3,pronoun,738,57,-38.76513449847698,-35.79523205012083,-2.9699024483561516,45.666666666666664,2.697437286376953,-4.059346795082092,-1.1826691627502441
FALSE,FALSE,alternating,130,30,Maria cited the woman a quote,Maria cited a quote to the woman,indef,3,shortDefinite,739,8,-40.7431015255861,-42.06816669926047,1.3250651736743748,23.454545454545453,1.6145362854003906,-4.250880002975464,-3.065070629119873
FALSE,FALSE,alternating,130,30,Juan cited a woman a quote,Juan cited a quote to a woman,indef,3,shortIndefinite,740,58,-48.958363563753664,-42.36440153233707,-6.593962031416595,22.555555555555557,1.5490550994873047,-3.1236283779144287,-3.7251944541931152
FALSE,FALSE,alternating,130,30,Juan cited the woman who was wearing the hat some results,Juan cited some results to the woman who was wearing the hat,indef,4,longDefinite,741,9,-55.89939019270241,-53.85765563510358,-2.0417345575988293,11.181818181818182,0.7882881164550781,-0.8281588554382324,-4.525434136390686
FALSE,FALSE,alternating,130,30,Bob cited a man who was from work some results,Bob cited some results to a man who was from work,indef,4,longIndefinite,742,60,-66.88731935573742,-66.8088950724341,-0.07842428330332041,22.166666666666668,0.9472846984863281,-0.3304957151412964,-2.352209508419037
FALSE,FALSE,alternating,130,30,Alice cited him some results,Alice cited some results to him,indef,4,pronoun,743,10,-47.05407573003322,-46.96520013548434,-0.08887559454888105,49.72727272727273,3.7619056701660156,-1.74424409866333,-1.180696964263916
FALSE,FALSE,alternating,130,30,Mary cited the woman some results,Mary cited some results to the woman,indef,4,shortDefinite,744,61,-47.38588498020545,-55.87638643104583,8.490501450840384,34.8,1.5575122833251953,-5.203458309173584,-0.25701987743377686
FALSE,FALSE,alternating,130,30,Maria cited a woman some results,Maria cited some results to a woman,indef,4,shortIndefinite,745,11,-57.78812451008707,-56.878474776633084,-0.909649733453989,23.88888888888889,1.3606891632080078,-2.38332200050354,0.585099458694458
FALSE,FALSE,alternating,130,30,Linda cited the woman who was from work something,Linda cited something to the woman who was from work,something,5,longDefinite,746,62,-52.96802300866693,-58.10260923230089,5.13458622363396,19.333333333333332,1.7737884521484375,5.2888089418411255,3.021445870399475
FALSE,FALSE,alternating,130,30,Bob cited a man who was wearing a hat something,Bob cited something to a man who was wearing a hat,something,5,longIndefinite,747,13,-39.26108335284516,-41.52419902640395,2.2631156735587865,14.833333333333334,0.6322517395019531,1.805483102798462,-1.6620594263076782
FALSE,FALSE,alternating,130,30,Mary cited him something,Mary cited something to him,something,5,pronoun,748,63,-35.51294161193073,-33.49384802253917,-2.0190935893915594,36.77777777777778,3.0533447265625,-3.538757801055908,-2.609030246734619
FALSE,FALSE,alternating,130,30,Linda cited the man something,Linda cited something to the man,something,5,shortDefinite,749,14,-41.700938230380416,-42.394695840310305,0.6937576099298894,14.2,1.8527412414550781,-2.8649230003356934,0.6961638927459717
FALSE,FALSE,alternating,130,30,Mary cited a man something,Mary cited something to a man,something,5,shortIndefinite,750,65,-45.425079099833965,-41.34774513076991,-4.077333969064057,22.727272727272727,1.77911376953125,2.5600521564483643,-3.042246103286743
FALSE,FALSE,alternating,131,31,Linda slipped the woman from work the sandwich,Linda slipped the sandwich to the woman from work,def,1,longDefinite,751,15,-51.42667213798268,-37.73609334102366,-13.690578796959016,27.272727272727273,1.7158050537109375,5.090934872627258,-9.819296598434448
FALSE,FALSE,alternating,131,31,John slipped a man wearing a hat the sandwich,John slipped the sandwich to a man wearing a hat,def,1,longIndefinite,752,66,-37.405299269012176,-30.260451565030962,-7.144847703981213,20.545454545454547,0.20690155029296875,-6.0538130402565,-11.456111401319504
FALSE,FALSE,alternating,131,31,Mary slipped him the sandwich,Mary slipped the sandwich to him,def,1,pronoun,753,16,-25.53491200233111,-24.67680802854011,-0.8581039737910032,56.875,5.078487396240234,-0.631331205368042,3.635571241378784
FALSE,FALSE,alternating,131,31,Michael slipped the woman the sandwich,Michael slipped the sandwich to the woman,def,1,shortDefinite,754,67,-26.802189077832736,-30.54783902456984,3.745649946737103,46.0,2.1796302795410156,-1.6980723142623901,-0.6791863441467285
FALSE,FALSE,alternating,131,31,Bob slipped a man the sandwich,Bob slipped the sandwich to a man,def,1,shortIndefinite,755,18,-33.994557776954025,-39.340243627666496,5.345685850712471,12.333333333333334,1.4141883850097656,-3.66108238697052,-2.7253782749176025
FALSE,FALSE,alternating,131,31,Juan slipped the woman wearing the hat the note,Juan slipped the note to the woman wearing the hat,def,2,longDefinite,756,68,-39.085190936224535,-35.20926023359061,-3.875930702633923,38.333333333333336,-1.4388580322265625,-0.08354389667510986,-10.865458369255066
FALSE,FALSE,alternating,131,31,Mary slipped a woman who was from work the note,Mary slipped the note to a woman who was from work,def,2,longIndefinite,757,19,-57.733367095468566,-37.96250595944002,-19.770861136028543,38.55555555555556,-0.7001686096191406,-2.826938271522522,-8.02872347831726
FALSE,FALSE,alternating,131,31,Mary slipped him the note,Mary slipped the note to him,def,2,pronoun,758,69,-21.102576919307467,-20.931261444173288,-0.171315475134179,58.375,6.507806777954102,-1.146726131439209,1.5896515846252441
FALSE,FALSE,alternating,131,31,Juan slipped the woman the note,Juan slipped the note to the woman,def,2,shortDefinite,759,20,-26.902555921464227,-27.410137765633408,0.5075818441691808,32.3,-0.5309371948242188,-0.37410902976989746,-3.2534432411193848
FALSE,FALSE,alternating,131,31,Maria slipped a man the note,Maria slipped the note to a man,def,2,shortIndefinite,760,71,-33.55628837621771,-28.62146774760913,-4.934820628608577,31.818181818181817,0.05752754211425781,-2.717740535736084,-4.87345552444458
FALSE,FALSE,alternating,131,31,Maria slipped the woman wearing the hat some instructions,Maria slipped some instructions to the woman wearing the hat,indef,3,longDefinite,761,21,-40.043828388268594,-42.3959299128619,2.3521015245933086,38.6,-0.8119392395019531,-3.4743047952651978,-7.511207222938538
FALSE,FALSE,alternating,131,31,Bob slipped a woman wearing a hat some instructions,Bob slipped some instructions to a woman wearing a hat,indef,3,longIndefinite,762,72,-42.644779157591984,-37.1691635097377,-5.4756156478542835,32.27272727272727,-0.3251380920410156,-5.5345219373703,-9.465977638959885
FALSE,FALSE,alternating,131,31,Bob slipped her some instructions,Bob slipped some instructions to her,indef,3,pronoun,763,23,-33.077625069301575,-31.898734841961414,-1.1788902273401618,54.857142857142854,1.6464157104492188,-1.6306179761886597,-0.781958818435669
FALSE,FALSE,alternating,131,31,Bob slipped the woman some instructions,Bob slipped some instructions to the woman,indef,3,shortDefinite,764,73,-32.56996668479405,-34.1401843696367,1.5702176848426461,52.63636363636363,-0.6673069000244141,-1.3536962270736694,2.026482343673706
FALSE,FALSE,alternating,131,31,Maria slipped a man some instructions,Maria slipped some instructions to a man,indef,3,shortIndefinite,765,24,-36.51260831882246,-36.29085085191764,-0.221757466904819,50.8,0.10926246643066406,-3.6957961320877075,-1.6126368045806885
FALSE,FALSE,alternating,131,31,Michael slipped the man from work a pill,Michael slipped a pill to the man from work,indef,4,longDefinite,766,74,-40.228791285073385,-40.82864184776554,0.5998505626921542,42.53846153846154,1.2979393005371094,3.6588913202285767,-6.276338338851929
FALSE,FALSE,alternating,131,31,Michael slipped a man from work a pill,Michael slipped a pill to a man from work,indef,4,longIndefinite,767,25,-45.82922587636858,-41.89406877104193,-3.9351571053266525,40.72727272727273,-0.9440193176269531,0.7803890705108643,-4.895745754241943
FALSE,FALSE,alternating,131,31,Mary slipped him a pill,Mary slipped a pill to him,indef,4,pronoun,768,76,-21.259933920926414,-33.65686525194906,12.396931331022643,64.8,2.6241683959960938,-0.8302381038665771,5.28801417350769
FALSE,FALSE,alternating,131,31,Maria slipped the man a pill,Maria slipped a pill to the man,indef,4,shortDefinite,769,26,-24.817990822019055,-40.17643360316288,15.358442781143822,51.888888888888886,1.527261734008789,1.8165050745010376,2.165318727493286
FALSE,FALSE,alternating,131,31,John slipped a woman a pill,John slipped a pill to a woman,indef,4,shortIndefinite,770,77,-32.048092869110405,-42.31100961752236,10.262916748411953,46.4,0.6046409606933594,0.02572464942932129,-1.1474757194519043
FALSE,FALSE,alternating,131,31,John slipped the woman from work something,John slipped something to the woman from work,something,5,longDefinite,771,28,-54.95824855007231,-40.65786497446243,-14.300383575609885,20.77777777777778,1.2021827697753906,5.248919486999512,-2.106372594833374
FALSE,FALSE,alternating,131,31,Michael slipped a woman wearing a hat something,Michael slipped something to a woman wearing a hat,something,5,longIndefinite,772,78,-49.65992220654152,-37.13916506181704,-12.520757144724485,8.4,1.4431991577148438,-2.7776495218276978,-5.763051152229309
FALSE,FALSE,alternating,131,31,Juan slipped her something,Juan slipped something to her,something,5,pronoun,773,29,-31.668150411802344,-36.85388561640866,5.185735204606317,56.1,2.073711395263672,-3.0450037717819214,-1.3004584312438965
FALSE,FALSE,alternating,131,31,Alice slipped the woman something,Alice slipped something to the woman,something,5,shortDefinite,774,79,-28.376511676004156,-37.169963790802285,8.793452114798129,43.36363636363637,1.0809059143066406,2.9934908151626587,0.8209888935089111
FALSE,FALSE,alternating,131,31,Alice slipped a woman something,Alice slipped something to a woman,something,5,shortIndefinite,775,30,-46.553136424161494,-43.305845013353974,-3.24729141080752,43.666666666666664,1.443197250366211,-0.7119522094726562,-1.4928317070007324
FALSE,FALSE,alternating,132,32,Michael handed the woman who was wearing the hat the sandwich,Michael handed the sandwich to the woman who was wearing the hat,def,1,longDefinite,776,81,-25.820273106510285,-23.80442968159332,-2.015843424916966,25.75,0.647125244140625,-10.595739960670471,-6.094287693500519
FALSE,FALSE,alternating,132,32,Bob handed a man who was wearing a hat the sandwich,Bob handed the sandwich to a man who was wearing a hat,def,1,longIndefinite,777,31,-29.62162808130961,-20.5589096454205,-9.06271843588911,24.333333333333332,-0.9421501159667969,-12.337804436683655,-5.693410158157349
FALSE,FALSE,alternating,132,32,Mary handed him the sandwich,Mary handed the sandwich to him,def,1,pronoun,778,82,-16.636993754509604,-18.25015322380932,1.6131594692997169,64.44444444444444,4.455356597900391,0.9065492153167725,2.598026216030121
FALSE,FALSE,alternating,132,32,Michael handed the woman the sandwich,Michael handed the sandwich to the woman,def,1,shortDefinite,779,32,-18.534045200736728,-18.278423527430277,-0.25562167330645025,46.9,2.1796321868896484,-4.301336765289307,0.652038037776947
FALSE,FALSE,alternating,132,32,Bob handed a woman the sandwich,Bob handed the sandwich to a woman,def,1,shortIndefinite,780,83,-28.142839513602667,-26.01377586723538,-2.1290636463672854,34.714285714285715,0.791595458984375,-7.11188006401062,-0.8441892862319946
FALSE,FALSE,alternating,132,32,Michael handed the man who was wearing the hat the note,Michael handed the note to the man who was wearing the hat,def,2,longDefinite,781,34,-17.953199900104664,-17.801583585998742,-0.15161631410592236,20.923076923076923,-2.618377685546875,-9.24297559261322,-4.551058799028397
FALSE,FALSE,alternating,132,32,Bob handed a man who was from work the note,Bob handed the note to a man who was from work,def,2,longIndefinite,782,84,-47.77344891568646,-31.180243241251446,-16.593205674435012,20.5,-2.6042861938476562,-8.795152306556702,-2.349395513534546
FALSE,FALSE,alternating,132,32,John handed her the note,John handed the note to her,def,2,pronoun,783,35,-14.116450220899424,-14.825690315308748,0.7092400944093242,55.333333333333336,1.1228485107421875,0.7682945728302002,2.141770660877228
FALSE,FALSE,alternating,132,32,Maria handed the man the note,Maria handed the note to the man,def,2,shortDefinite,784,86,-15.818785963288974,-16.324779501359444,0.5059935380704701,59.166666666666664,-0.5303878784179688,-0.7404440641403198,-0.13654345273971558
FALSE,FALSE,alternating,132,32,John handed a man the note,John handed the note to a man,def,2,shortIndefinite,785,36,-23.515693169436418,-21.40570656885393,-2.109986600582488,51.142857142857146,-1.590444564819336,-5.4826096296310425,-1.4686763882637024
FALSE,FALSE,alternating,132,32,Linda handed the man wearing the hat some instructions,Linda handed some instructions to the man wearing the hat,indef,3,longDefinite,786,87,-37.75193420931464,-43.04552478334517,5.293590574030532,39.083333333333336,1.8168258666992188,-9.435925424098969,-5.621252119541168
FALSE,FALSE,alternating,132,32,Bob handed a woman who was from work some instructions,Bob handed some instructions to a woman who was from work,indef,3,longIndefinite,787,37,-43.00445024657529,-45.80826404504478,2.8038137984694913,37.09090909090909,0.9909820556640625,-10.536450386047363,-1.9977562427520752
FALSE,FALSE,alternating,132,32,Michael handed her some instructions,Michael handed some instructions to her,indef,3,pronoun,788,88,-26.64823522302322,-30.009834028431214,3.3615988054079935,53.09090909090909,2.5884037017822266,0.43247222900390625,2.57995742559433
FALSE,FALSE,alternating,132,32,Mary handed the woman some instructions,Mary handed some instructions to the woman,indef,3,shortDefinite,789,39,-26.899996246793307,-32.12812329293229,5.2281270461389795,64.77777777777777,0.9024486541748047,-2.820897400379181,1.1594032049179077
FALSE,FALSE,alternating,132,32,John handed a woman some instructions,John handed some instructions to a woman,indef,3,shortIndefinite,790,89,-32.24164276663214,-34.545169920427725,2.303527153795585,50.2,1.1482353210449219,-5.863279759883881,-0.047269344329833984
FALSE,FALSE,alternating,132,32,Bob handed the man who was from work a pill,Bob handed a pill to the man who was from work,indef,4,longDefinite,791,40,-41.3975119353272,-40.775280151632614,-0.6222317836945876,45.5,1.5333671569824219,-12.480284571647644,-4.898006319999695
FALSE,FALSE,alternating,132,32,Maria handed a woman wearing a hat a pill,Maria handed a pill to a woman wearing a hat,indef,4,longIndefinite,792,91,-36.562488663126715,-33.399068201950286,-3.163420461176429,18.0,-0.13234329223632812,-12.547739446163177,-9.50077086687088
FALSE,FALSE,alternating,132,32,Michael handed her a pill,Michael handed a pill to her,indef,4,pronoun,793,41,-18.62961325395736,-21.648445137194358,3.0188318832369987,61.76923076923077,2.453521728515625,-3.089688539505005,3.851170599460602
FALSE,FALSE,alternating,132,32,Linda handed the woman a pill,Linda handed a pill to the woman,indef,4,shortDefinite,794,92,-18.541695554100443,-23.298348296433687,4.7566527423332445,52.38461538461539,1.3827095031738281,-1.0777119398117065,3.202532649040222
FALSE,FALSE,alternating,132,32,Maria handed a woman a pill,Maria handed a pill to a woman,indef,4,shortIndefinite,795,42,-31.759384702774696,-34.17912705033086,2.4197423475561664,37.72727272727273,0.6046409606933594,-6.552928686141968,2.5035523176193237
FALSE,FALSE,alternating,132,32,Linda handed the woman wearing the hat something,Linda handed something to the woman wearing the hat,something,5,longDefinite,796,93,-35.099881920730695,-39.27279133282718,4.172909412096487,21.1,1.7738265991210938,-6.447870135307312,-7.703029662370682
FALSE,FALSE,alternating,132,32,Maria handed a man who was wearing a hat something,Maria handed something to a man who was wearing a hat,something,5,longIndefinite,797,44,-37.538673998904414,-29.345409922592808,-8.193264076311607,14.0,0.8739852905273438,-11.575265645980835,-5.835868567228317
FALSE,FALSE,alternating,132,32,Alice handed him something,Alice handed something to him,something,5,pronoun,798,94,-16.745842851465568,-27.23413241864182,10.488289567176253,38.625,4.3235931396484375,-1.6904828548431396,1.481068193912506
FALSE,FALSE,alternating,132,32,Mary handed the woman something,Mary handed something to the woman,something,5,shortDefinite,799,45,-18.323101012501866,-27.237357323698234,8.914256311196368,47.46153846153846,1.7738304138183594,-2.1952391862869263,-2.3900455236434937
FALSE,FALSE,alternating,132,32,Bob handed a man something,Bob handed something to a man,something,5,shortIndefinite,800,96,-28.25321895023808,-30.547625044942833,2.2944060947047547,44.81818181818182,2.020843505859375,-8.05556333065033,-0.7390987277030945
FALSE,FALSE,alternating,133,33,Maria quoted the man from work the passage,Maria quoted the passage to the man from work,def,1,longDefinite,801,46,-54.86745850997977,-45.32334001082927,-9.5441184991505,16.416666666666668,-0.5007476806640625,-5.349432468414307,-0.7405992746353149
FALSE,FALSE,alternating,133,33,Michael quoted a woman who was wearing a hat the passage,Michael quoted the passage to a woman who was wearing a hat,def,1,longIndefinite,802,97,-39.91389399021864,-35.699782606214285,-4.2141113840043545,20.3,-1.5041236877441406,-11.092928230762482,-2.5183262526988983
FALSE,FALSE,alternating,133,33,John quoted her the passage,John quoted the passage to her,def,1,pronoun,803,47,-39.61324686091393,-29.571845063008368,-10.041401797905564,60.44444444444444,0.16607284545898438,-4.367793798446655,1.435042381286621
FALSE,FALSE,alternating,133,33,Linda quoted the man the passage,Linda quoted the passage to the man,def,1,shortDefinite,804,98,-39.86942639411427,-39.56395760178566,-0.305468792328611,39.375,-0.3458099365234375,-4.970532536506653,-1.6334877014160156
FALSE,FALSE,alternating,133,33,Juan quoted a man the passage,Juan quoted the passage to a man,def,1,shortIndefinite,805,49,-46.67148058582097,-35.60043538548052,-11.07104520034045,21.384615384615383,1.5194950103759766,-4.960094690322876,-1.5324316024780273
FALSE,FALSE,alternating,133,33,Mary quoted the man who was wearing the hat the speech,Mary quoted the speech to the man who was wearing the hat,def,2,longDefinite,806,99,-41.45776674547233,-31.041466620517895,-10.416300124954432,10.454545454545455,-1.7712478637695312,-7.397717714309692,-3.464890956878662
FALSE,FALSE,alternating,133,33,Bob quoted a woman from work the speech,Bob quoted the speech to a woman from work,def,2,longIndefinite,807,50,-57.59373171860352,-43.3835743367672,-14.210157381836325,4.333333333333333,0.19485855102539062,-1.634106159210205,-2.8943138122558594
FALSE,FALSE,alternating,133,33,Maria quoted him the speech,Maria quoted the speech to him,def,2,pronoun,808,0,-44.77081958903,-25.846525031607598,-18.9242945574224,30.77777777777778,2.554636001586914,-1.5987584590911865,2.1153314113616943
FALSE,FALSE,alternating,133,33,Juan quoted the man the speech,Juan quoted the speech to the man,def,2,shortDefinite,809,51,-42.53829067456536,-35.883898768574,-6.6543919059913605,21.90909090909091,0.3167400360107422,-4.710793375968933,-2.2743468284606934
FALSE,FALSE,alternating,133,33,Linda quoted a man the speech,Linda quoted the speech to a man,def,2,shortIndefinite,810,2,-53.01479620905593,-36.567895360291004,-16.446900848764926,19.363636363636363,1.8339271545410156,-3.845846652984619,-3.1859216690063477
FALSE,FALSE,alternating,133,33,Bob quoted the woman wearing the hat a sentence,Bob quoted a sentence to the woman wearing the hat,indef,3,longDefinite,811,52,-44.338169933180325,-43.073452724842355,-1.26471720833797,14.692307692307692,-0.47940826416015625,-1.6107687950134277,0.37649160623550415
FALSE,FALSE,alternating,133,33,John quoted a man wearing a hat a sentence,John quoted a sentence to a man wearing a hat,indef,3,longIndefinite,812,3,-36.54755754489452,-32.87449880875647,-3.673058736138046,10.0,0.4825878143310547,-5.07084459066391,-4.181806743144989
FALSE,FALSE,alternating,133,33,Juan quoted her a sentence,Juan quoted a sentence to her,indef,3,pronoun,813,54,-34.72087928606197,-33.49973825458437,-1.2211410314776003,30.375,0.8463973999023438,0.3843042850494385,2.864236354827881
FALSE,FALSE,alternating,133,33,Maria quoted the man a sentence,Maria quoted a sentence to the man,indef,3,shortDefinite,814,4,-29.966889660106972,-35.75477872369811,5.7878890635911375,31.923076923076923,0.6329231262207031,-0.525261402130127,0.45493757724761963
FALSE,FALSE,alternating,133,33,Michael quoted a woman a sentence,Michael quoted a sentence to a woman,indef,3,shortIndefinite,815,55,-41.91452259896323,-33.38733360497281,-8.527188993990421,28.692307692307693,0.1682147979736328,-4.583317518234253,0.43192195892333984
FALSE,FALSE,alternating,133,33,Bob quoted the man who was wearing the hat some results,Bob quoted some results to the man who was wearing the hat,indef,4,longDefinite,816,5,-52.689801215426996,-49.34099061274901,-3.348810602677986,17.09090909090909,-0.3371543884277344,-1.5408073663711548,-4.857502102851868
FALSE,FALSE,alternating,133,33,Maria quoted a woman who was wearing a hat some results,Maria quoted some results to a woman who was wearing a hat,indef,4,longIndefinite,817,56,-51.02824775269255,-52.39540871139616,1.3671609587036073,24.0,-0.3202247619628906,0.10388445854187012,-1.2747571468353271
FALSE,FALSE,alternating,133,33,John quoted her some results,John quoted some results to her,indef,4,pronoun,818,7,-42.895258811768144,-42.285143023356795,-0.6101157884113491,50.8,1.623952865600586,-0.26561641693115234,2.762402057647705
FALSE,FALSE,alternating,133,33,Maria quoted the woman some results,Maria quoted some results to the woman,indef,4,shortDefinite,819,57,-45.973187369527295,-51.32519302517176,5.3520056556444615,36.77777777777778,0.40601539611816406,-4.315753936767578,2.3868911266326904
FALSE,FALSE,alternating,133,33,Maria quoted a woman some results,Maria quoted some results to a woman,indef,4,shortIndefinite,820,8,-55.62740497640334,-52.57196852238849,-3.0554364540148526,26.727272727272727,0.5893821716308594,-3.4576680660247803,3.9609901905059814
FALSE,FALSE,alternating,133,33,Bob quoted the man from work something,Bob quoted something to the man from work,something,5,longDefinite,821,59,-48.98093895986676,-38.0261965773534,-10.95474238251336,17.7,2.3421783447265625,1.349621057510376,1.3374215364456177
FALSE,FALSE,alternating,133,33,Michael quoted a woman who was from work something,Michael quoted something to a woman who was from work,something,5,longIndefinite,822,9,-49.90306413732469,-52.02871402190067,2.125649884575978,11.0,1.758026123046875,-1.0734508037567139,-1.7373427152633667
FALSE,FALSE,alternating,133,33,Mary quoted him something,Mary quoted something to him,something,5,pronoun,823,60,-27.994333014125004,-28.407033589086495,0.41270057496149093,48.416666666666664,3.8996315002441406,-1.4119868278503418,-1.5870041847229004
FALSE,FALSE,alternating,133,33,Mary quoted the man something,Mary quoted something to the man,something,5,shortDefinite,824,10,-31.772157563827932,-30.288583264802583,-1.4835742990253493,28.727272727272727,1.5635185241699219,-2.7616710662841797,-0.4627918004989624
